absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,is_sentry_object,epoch_date_close_approach,relative_velocity_km_per_sec,miss_distance_kilometers
27.21,0.0096062741,0.021480282,False,False,1755703020000,11.4270066127,1491627.077479144
25.7,0.0192555078,0.0430566244,False,False,1755660180000,4.8676973069,3724135.616481617
24.81,0.0290104841,0.0648694146,False,False,1755670500000,12.6980510599,13273570.508078145
26.34,0.0143401923,0.0320656449,False,False,1755697380000,18.4707129364,2537097.192457251
24.5,0.0334622374,0.0748238376,False,True,1755670500000,6.0527972412,1060455.258817072
27.23,0.0095182033,0.0212833496,False,False,1755727260000,6.9234807224,3557147.457847514
23.77,0.0468333233,0.1047224945,False,False,1755715500000,18.5085005391,9260826.626690248
25.64,0.0197949759,0.0442629117,False,False,1755707280000,7.6116707494,5261947.341255872
25.21,0.0241298697,0.0539560289,False,False,1755719520000,4.282627035,5476168.035385075
23.47,0.0537718498,0.1202375114,False,False,1755970620000,5.4655076444,44771108.24132125
23.84,0.0453476699,0.1014004725,False,False,1755948480000,23.8545607934,65296633.83450544
23.15,0.0623096019,0.1393285055,False,False,1755956160000,15.1656878977,60638288.55682039
27.47,0.0085222639,0.0190563613,False,False,1755937440000,31.4351773293,69150671.66933711
27.26,0.0093876087,0.0209913311,False,False,1755909480000,8.061975581,18099576.940335065
24.1,0.040230458,0.0899580388,False,False,1755942120000,8.8657718805,33731435.40814682
23.41,0.0552783379,0.1236061213,False,False,1755922860000,2.0985872929,28511157.34183671
25.98,0.0169260249,0.0378477424,False,False,1755985440000,3.3724537756,6727023.190375936
23.12,0.0631764148,0.1412667581,False,False,1755930960000,9.7336041323,9025675.948885724
25.2,0.0242412481,0.0542050786,False,False,1755912420000,5.6623420736,17428817.894636814
27.3,0.0092162655,0.0206081961,False,False,1755988200000,10.7008513252,1614052.289568084
27.74,0.0075258399,0.0168282897,False,True,1755969360000,8.0440577501,979909.401962726
25.62,0.0199781365,0.0446724713,False,False,1755938460000,4.7698520825,16283045.265143024
21.84,0.1139081967,0.2547064711,False,False,1755957240000,17.7057267979,25824477.433643688
25.63,0.0198863453,0.04446722,False,False,1755988380000,6.3280422067,9118405.01139351
23.81,0.0459785188,0.1028110936,False,False,1755983340000,7.5317278361,12865568.781516345
24.11,0.0400456158,0.0895447192,False,False,1756077000000,7.3011064213,49365820.82333948
24.7,0.0305179233,0.0682401509,False,False,1756069320000,17.294390693,66310921.75450096
25.7,0.0192555078,0.0430566244,False,False,1756075140000,8.7497592805,33800914.85232665
27.25,0.0094309399,0.0210882227,False,False,1756076160000,3.5798541817,17583751.2474693
25.37,0.0224158379,0.0501233372,False,False,1756060500000,17.0601978331,4136744.957439414
27.2,0.0096506147,0.0215794305,False,False,1756060260000,11.9913238153,56835542.38624926
26.72,0.0120380177,0.0269178258,False,True,1756058880000,6.9428257792,41155959.3106686
21.85,0.1133848361,0.2535362011,True,False,1756058100000,13.9396974019,36661352.94084104
25.93,0.0173202827,0.0387293295,False,False,1756073880000,16.5728543296,54216716.36186106
25.65,0.0197040262,0.044059542,False,False,1756046520000,3.9869496646,18949375.973471425
24.69,0.0306587876,0.0685551332,False,False,1756048020000,6.7949539683,10402591.753643544
25.13,0.0250354255,0.0559809132,False,False,1756020720000,12.817445018,8595272.958556945
24.87,0.0282198679,0.063101543,False,False,1756049100000,5.3459525307,22190837.862183936
25.6,0.0201629919,0.0450858206,False,False,1756069500000,9.0240530214,3711359.389911711
23.95,0.0431077124,0.0963917753,False,False,1756015380000,9.1438057434,13697829.095011989
27.79,0.0073545309,0.016445231,False,False,1756076340000,10.5534718378,1172535.912833595
26.78,0.0117099483,0.0261842403,False,False,1756069140000,8.1716657723,1289300.730476197
22.59,0.0806408277,0.1803183724,False,False,1756026360000,7.5961133626,9778823.388563965
22.65,0.0784431412,0.1754041962,False,False,1755739560000,8.1899448,9872362.91249226
25.71,0.0191670368,0.0428587972,False,False,1755803040000,6.5967354661,19552694.4294003
25.2,0.0242412481,0.0542050786,False,False,1755811140000,6.9462783608,5907178.617462861
25.79,0.0184737464,0.0413085527,False,False,1755781260000,16.2281165283,66972704.46424581
26.33,0.0144063837,0.0322136532,False,True,1755761640000,14.6551262468,29809670.7729009
28.81,0.0045978519,0.0102811094,False,True,1755813840000,12.0252064746,55196129.71224665
20.8,0.1838886721,0.411187571,True,False,1755782880000,8.2520492893,8272925.287638087
24.33,0.0361871997,0.0809170384,False,False,1755810660000,6.4824228842,18470519.14559665
24.3,0.0366906138,0.0820427065,False,False,1755761460000,6.9894136249,3357735.800944712
23.73,0.0477040198,0.1066694311,False,False,1755737400000,0.18502084,29849458.256239925
25.25,0.0236894499,0.0529712204,False,False,1755798240000,16.5701613758,3804512.771817964
25.49,0.0212106988,0.0474285643,False,False,1755752940000,4.8553395299,9298248.77322734
28.77,0.0046833323,0.0104722495,False,False,1755777600000,9.249256469,204097.181869498
25.64,0.0197949759,0.0442629117,False,False,1755786000000,18.3775498683,4199269.566723358
28.51,0.0052790403,0.0118042929,False,False,1755793680000,8.9703722681,415584.333959339
24.77,0.0295498293,0.0660754271,False,False,1755814800000,16.6495045333,9027445.497210594
24.26,0.0373727432,0.0835679943,False,False,1755800040000,5.5707058939,19323757.254246864
23.9,0.04411182,0.0986370281,False,False,1755878640000,11.2887655476,63003091.99746548
24.8,0.0291443905,0.0651688382,False,False,1755850020000,9.1298549515,51257956.19527319
27.4,0.0088014652,0.0196806745,False,False,1755863700000,16.3129860678,69052933.50166981
27.6,0.0080270317,0.0179489885,False,False,1755900180000,17.2126686452,71555636.97695068
22.12,0.1001278698,0.2238927232,False,False,1755853020000,10.2045358708,13786331.838174827
22.95,0.0683211199,0.1527706684,False,False,1755877560000,15.3525992638,35087685.38914817
24.0,0.0421264611,0.0941976306,False,False,1755849720000,6.162273931,26943914.39034928
25.91,0.0174805453,0.0390876876,False,False,1755861660000,8.3471141436,928694.436530143
25.01,0.026457876,0.0591616093,False,False,1755874440000,7.5275096192,28670693.267616972
21.78,0.1170994827,0.2618424035,True,False,1755856500000,15.221336847,18368315.64606752
22.7,0.0766575574,0.1714115092,False,False,1755863460000,21.0652977328,13177340.062543647
20.5,0.2111324448,0.4721064988,False,False,1755842760000,25.5049066035,25455764.281524464
26.91,0.0110294785,0.0246626636,False,False,1755845340000,7.7571678475,2875063.509315162
28.27,0.0058959661,0.013183781,False,False,1755825960000,13.7041409836,768822.035220673
27.79,0.0073545309,0.016445231,False,False,1755871320000,6.3779080334,512659.050032967
25.21,0.0241298697,0.0539560289,False,False,1755837300000,16.7330384011,1592496.986796163
24.96,0.0270741591,0.0605396602,False,False,1755893580000,7.238978775,6552028.613578581
24.65,0.031228777,0.0698296682,False,False,1755898740000,9.8330114762,13662334.20287432
24.17,0.0389542616,0.087104377,False,False,1755850200000,17.5308655702,13136508.969503716
24.53,0.0330031183,0.0737972161,False,False,1755847680000,6.0452713046,21909878.2670946
22.75,0.0749126183,0.1675097069,False,False,1755850740000,8.010897424,27961499.881233424
18.5,0.5303407233,1.1858779086,False,False,1756266000000,36.7673594914,58114179.40655717
20.59,0.2025606009,0.4529392731,True,False,1756269060000,14.9254248006,9462534.86521393
24.73,0.0300992017,0.067303861,False,False,1756318560000,14.4819364112,74240524.71762088
26.45,0.0136318556,0.0304817558,False,False,1756316580000,10.1174920807,39610419.40480951
24.56,0.0325502986,0.0727846803,False,False,1756256580000,19.5401649499,66088328.96517508
23.88,0.0445199816,0.0995497053,False,False,1756297620000,18.50443985,3725084.440972092
26.12,0.0158691979,0.0354846053,False,False,1756256760000,9.428063251,1618119.930452319
23.27,0.0589596608,0.1318378096,False,False,1756336200000,10.1214894851,25155686.018809967
24.26,0.0373727432,0.0835679943,False,False,1756284960000,13.2736854616,11434508.286639864
25.86,0.0178877195,0.0399981568,False,False,1756311660000,6.8863350125,1405182.96556516
28.16,0.0062023315,0.0138688349,False,False,1756266300000,6.2798007985,1974074.373912214
26.28,0.0147419515,0.0329640056,False,False,1756287360000,10.9972548513,1336661.740622053
30.12,0.0025150984,0.0056239309,False,True,1756305600000,12.3028753994,100065.701087473
18.71,0.4814541966,1.0765643117,False,False,1756340040000,4.3399783983,19921804.255231615
28.0,0.0066765941,0.0149293183,False,True,1756340880000,16.4984534139,29566974.15413677
26.1,0.0160160338,0.0358129403,False,False,1756346940000,27.8457854109,73813757.17992991
27.7,0.0076657557,0.0171411509,False,False,1756416840000,8.8042214121,53535138.308445685
25.05,0.0259749653,0.0580817882,False,False,1756370400000,7.3498389797,28259349.763995968
24.04,0.0413575665,0.0924783301,False,False,1756350960000,18.0356968805,65814833.78020618
25.79,0.0184737464,0.0413085527,False,False,1756360800000,21.4743011952,34060817.170913085
24.16,0.0391340663,0.0875064325,False,False,1756422540000,8.006912018,8164341.319275157
23.48,0.0535247906,0.1196850702,False,False,1756414800000,6.071315412,20736557.144960944
26.78,0.0117099483,0.0261842403,False,False,1756355040000,18.3208017766,2147188.984196853
25.51,0.0210162379,0.0469937366,False,False,1756401000000,20.3284245129,2113854.300261771
22.82,0.0725362295,0.1621959399,False,False,1756362900000,8.6411957239,17653056.73924588
21.95,0.1082816778,0.2421251924,False,False,1756359540000,5.374272221,4458444.929420319
25.94,0.0172407032,0.0385513844,False,False,1756395840000,6.7386919998,7157303.061657707
21.32,0.1447288051,0.3236234466,False,False,1756120560000,5.9096126641,17000584.14822197
24.02,0.0417402433,0.0933340215,False,False,1756090620000,5.3389061215,59279125.30689866
23.5,0.0530340723,0.1185877909,False,False,1756109760000,7.0084690912,74387489.02183805
27.6,0.0080270317,0.0179489885,False,False,1756148700000,12.1349538636,34198606.50312506
26.7,0.0121494041,0.0271668934,False,False,1756135680000,9.0327488238,73568775.04978728
24.32,0.0363542322,0.0812905344,False,False,1756080480000,4.2636849414,19633036.892990597
23.08,0.0643509521,0.1438931032,False,False,1756163760000,12.2479865796,43448948.57805615
26.16,0.0155795524,0.0348369383,False,False,1756099860000,10.1522890032,49805722.27610753
25.68,0.0194336768,0.0434550225,False,False,1756165680000,13.4300506758,35664936.416229546
25.59,0.0202560601,0.0452939273,False,True,1756144380000,8.1866643126,55622753.695821576
27.89,0.0070235225,0.0157050737,False,False,1756124820000,8.6485658618,23976505.10322906
24.51,0.0333084924,0.0744800533,False,False,1756125840000,11.8786179267,38732884.702178344
20.58,0.2034955781,0.4550299458,False,False,1756127220000,12.6537162104,15527812.999628892
23.9,0.04411182,0.0986370281,False,False,1756155120000,11.640862992,24435135.895165585
22.16,0.0983003302,0.2198062205,False,False,1756116840000,10.2483177649,27635179.474319056
24.1,0.040230458,0.0899580388,False,False,1756150980000,15.8225873285,17606636.146190207
22.43,0.0868070458,0.1941064553,False,False,1756147800000,16.6001633482,24422695.36621596
27.58,0.0081013049,0.0181150684,False,False,1756165260000,6.2041581809,3786175.274350382
23.76,0.0470494961,0.1052058716,False,False,1756113960000,9.8670946794,14325486.466159236
25.93,0.0173202827,0.0387293295,False,False,1756151580000,9.2213905514,4031112.629850519
24.78,0.0294140602,0.0657718381,False,False,1756115580000,7.5081021665,12878107.910422089
24.81,0.0290104841,0.0648694146,False,False,1756080540000,23.5694897537,8710290.488037733
23.28,0.0586887658,0.1312320699,False,False,1756132500000,6.9134419365,21862629.00655763
25.34,0.0227276732,0.0508206223,False,False,1756155360000,3.9500471361,1946088.382301538
26.57,0.0128989683,0.02884297,False,False,1756092960000,5.3050028673,3359531.977690441
23.91,0.0439091446,0.0981838322,False,False,1756141620000,14.7924012094,11940834.11084638
23.94,0.0433066885,0.0968366995,False,False,1756087380000,5.8878648426,17037286.72900436
24.21,0.0382432662,0.0855145429,False,False,1756080060000,8.1484705038,17635079.638006914
22.84,0.0718712133,0.1607089186,False,False,1756217940000,20.1332531239,19069658.95902175
21.46,0.135692229,0.303417048,False,False,1756246620000,8.8970974954,18989921.424338374
25.2,0.0242412481,0.0542050786,False,False,1756215360000,6.551734907,27889391.239528567
26.0,0.0167708462,0.0375007522,False,False,1756166460000,7.2199878003,53736648.06051545
24.5,0.0334622374,0.0748238376,False,False,1756194000000,15.6834260868,37790651.80801107
23.79,0.0464039528,0.1037623929,False,False,1756208940000,8.7289447975,69812435.58958949
25.1,0.0253837029,0.0567596853,False,False,1756245300000,14.2226130173,11571165.148016153
23.59,0.0508809225,0.1137732014,False,False,1756235580000,15.2002888052,21501086.55906069
24.39,0.035200998,0.0787118244,False,False,1756176540000,7.0860794731,10220185.185819382
25.17,0.0245784775,0.0549591464,False,False,1756202460000,6.2467755576,14084191.51959786
25.69,0.0193443872,0.0432553648,False,False,1756228020000,4.7636827582,4480523.570420861
24.93,0.0274507982,0.0613818507,False,False,1756222980000,12.6928985827,4483379.857512558
26.06,0.0163137941,0.0364787526,False,False,1756195380000,7.0358692747,7311112.829767983
24.29,0.0368599699,0.0824213984,False,False,1756222020000,14.9900514943,8850165.678310907
25.41,0.0220067027,0.0492084832,False,False,1756175520000,8.6054242583,6121580.44469306
23.38,0.0560473362,0.1253256538,False,False,1756207020000,17.1718037297,3101994.86126785
25.42,0.0219055911,0.0489823908,False,False,1756174440000,10.8438548609,2666556.032640194
25.18,0.0244655496,0.0547066321,False,False,1756238100000,8.8045493388,7711897.611005879
24.96,0.0270741591,0.0605396602,False,False,1756211400000,5.4180230319,21227109.56423189
25.83,0.0181365625,0.0405545866,False,False,1756217580000,8.2236651844,25470373.246559527
20.14,0.2492039814,0.5572370428,False,False,1756870560000,11.5760295662,26775482.17843585
25.64,0.0197949759,0.0442629117,False,False,1756936560000,2.9301219934,28415413.253937367
25.67,0.0195233786,0.0436556017,False,False,1756873860000,5.0582839341,33246558.612385385
22.61,0.0799015081,0.1786652037,False,False,1756858680000,7.0416407131,73872641.04081145
25.74,0.0189040552,0.0422707525,False,False,1756897020000,27.924399849,73678536.00931202
23.85,0.0451393163,0.1009345797,False,True,1756893060000,21.8618600554,72651114.69783196
26.61,0.0126635356,0.0283165265,False,False,1756912800000,8.0004946272,36237930.68079943
24.71,0.0303777061,0.0679266159,False,False,1756918020000,8.3060553855,11480280.163492072
26.02,0.0166170902,0.0371569432,False,False,1756922040000,6.9386690379,6259982.320343538
27.44,0.0086408204,0.0193214617,False,False,1756897800000,6.2044511723,804814.863868637
24.0,0.0421264611,0.0941976306,False,False,1756921800000,10.0374382766,4191007.306282832
26.07,0.016238839,0.0363111479,False,False,1756911480000,12.7887878608,218298.687186042
24.59,0.0321036917,0.0717860371,False,False,1756910280000,4.9010386504,16609053.027468877
25.54,0.0207278843,0.0463489584,False,False,1756917240000,5.874512124,7160190.73438253
24.71,0.0303777061,0.0679266159,False,False,1756923960000,12.5554505415,103292.586982521
26.3,0.0146067964,0.0326617897,False,True,1756865520000,11.8623566175,2484659.548673371
24.31,0.0365220357,0.0816657545,False,False,1756942320000,14.8913833,12365000.964366343
27.77,0.0074225815,0.0165973969,False,False,1756938060000,7.2789881992,672188.303748231
25.75,0.0188171989,0.042076536,False,False,1756868040000,11.449506741,3667498.685687902
31.008,0.0016709174,0.0037362848,False,False,1756902900000,1.5637501817,381125.227553976
23.41,0.0552783379,0.1236061213,False,False,1756829280000,7.1607432502,24083201.999180447
27.0,0.0105816886,0.023661375,False,False,1756778940000,5.5440914977,25422188.04190869
28.6,0.0050647146,0.0113250461,False,False,1756791240000,14.1976465485,53663094.064029805
24.13,0.0396784754,0.0887237683,False,False,1756836420000,19.3234924572,54260668.36566493
21.96,0.1077841687,0.2410127282,False,False,1756791060000,15.6340933391,63081108.76768939
24.58,0.0322518756,0.0721173863,False,False,1756812720000,29.0763013691,61254394.145003885
21.23,0.1508533561,0.3373183589,False,False,1756783800000,15.0675332719,26714025.802662216
22.78,0.0738847787,0.1652113876,False,False,1756778760000,18.1595727722,17552653.276087523
23.49,0.0532788665,0.1191351672,False,False,1756805940000,13.2215529387,22754455.242503505
26.98,0.0106795998,0.023880311,False,False,1756779180000,8.308518047,2214370.231098796
30.5,0.0021113244,0.004721065,False,False,1756847520000,13.2020531084,127177.921459053
23.57,0.0513517179,0.1148259319,False,False,1756805880000,6.7739330568,18907787.04754165
26.57,0.0128989683,0.02884297,False,False,1756810620000,14.7557350247,6488889.127129363
26.41,0.0138852907,0.0310484539,False,False,1756851180000,22.9562292617,1508152.480987629
30.67,0.0019523379,0.0043655602,False,True,1756830660000,11.7262375026,298399.625015221
26.65,0.0124324001,0.0277996916,False,False,1756806060000,5.0530247174,2410908.412114638
26.04,0.0164647438,0.0368162863,False,False,1756784400000,7.6875658536,10034402.253908468
26.16,0.0155795524,0.0348369383,False,False,1756807440000,8.1133104981,9426744.592081945
24.85,0.0284809831,0.0636854144,False,False,1756798920000,9.3978993607,5569762.102696774
24.09,0.0404161533,0.0903732663,False,False,1756731240000,22.8116112438,53177127.26826797
22.91,0.0695913044,0.1556108872,False,False,1756705500000,15.6613544445,24283268.580598325
26.9,0.0110803882,0.0247765013,False,False,1756708560000,4.7394514746,25169587.92447227
28.2,0.0060891262,0.0136157002,False,False,1756735080000,22.4426069107,46814825.3305286
26.02,0.0166170902,0.0371569432,False,False,1756701780000,11.0682516593,31782648.02595411
27.33,0.0090898136,0.0203254411,False,False,1756695780000,14.8898196117,65838857.806868
27.89,0.0070235225,0.0157050737,False,False,1756730880000,7.538267299,24598558.23897037
25.74,0.0189040552,0.0422707525,False,False,1756751280000,16.2500867544,47363922.84630448
23.26,0.0592318063,0.1324463452,False,False,1756705440000,6.8278186931,25118201.295483857
20.7,0.1925550782,0.4305662442,True,False,1756744320000,10.1457643436,15348901.860836213
21.85,0.1133848361,0.2535362011,False,False,1756749420000,16.5798149644,10255290.435344849
25.19,0.0243531406,0.0544552779,False,False,1756690980000,11.6870328531,3016506.949019332
28.35,0.0056827032,0.0127069107,False,False,1756703520000,4.7393994471,1142893.588566066
24.79,0.0292789148,0.0654696439,False,False,1756708620000,12.1575524633,3958514.518874811
24.85,0.0284809831,0.0636854144,False,False,1756716600000,12.0589809412,5231190.049103446
26.33,0.0144063837,0.0322136532,False,False,1756752300000,3.8652889002,17266692.055732172
25.1,0.0253837029,0.0567596853,False,False,1756722300000,17.0881660957,22362718.768754262
26.54,0.0130784109,0.0292442157,False,False,1757053620000,18.9568551463,72736928.53895985
22.07,0.1024601475,0.2291078547,False,False,1757082000000,19.7760497625,48727257.513152845
22.4,0.0880146521,0.1968067451,False,False,1757066700000,27.2728253663,59860574.39428734
20.19,0.2435314063,0.5445527791,True,False,1757094480000,10.4404750266,23663222.105805837
24.7,0.0305179233,0.0682401509,False,False,1757109600000,9.9509832454,53044643.11036001
26.89,0.011131533,0.0248908644,False,False,1757071860000,18.9405544024,69785235.3458312
25.07,0.0257368254,0.0575492912,False,False,1757091000000,4.1720412822,5544462.694354067
20.18,0.2446554962,0.5470663205,True,False,1757094480000,10.4404742658,23663236.676638372
24.29,0.0368599699,0.0824213984,False,False,1757062800000,13.9108643145,20207093.40715599
23.34,0.057089334,0.1276556316,False,False,1757083920000,15.3820590033,2538076.071159809
24.09,0.0404161533,0.0903732663,False,False,1757104140000,3.767210959,19090695.48630009
23.8,0.046190746,0.1032856481,False,False,1756983840000,6.5321144131,19383792.4502555
25.6,0.0201629919,0.0450858206,False,False,1756946100000,7.6710451157,34979803.363910854
25.3,0.0231502122,0.0517654482,False,False,1757017980000,11.8819999506,51240050.078223534
28.6,0.0050647146,0.0113250461,False,True,1756973760000,14.1503853278,54920292.497823976
24.63,0.0315177333,0.0704757942,False,False,1756973520000,1.9294811154,17193300.881568234
25.54,0.0207278843,0.0463489584,False,False,1756945620000,10.7504606967,21468669.2691036
25.35,0.0226232491,0.0505871228,False,False,1757016960000,15.1514764334,62171049.24415217
22.36,0.0896509666,0.2004656557,False,False,1756957680000,27.0821016462,17161436.026625477
27.57,0.0081386988,0.0181986838,False,False,1756976820000,4.1801528347,71096852.08424826
22.96,0.0680072129,0.1520687509,False,False,1757023620000,9.6324684448,8793692.542225054
24.56,0.0325502986,0.0727846803,False,False,1756971960000,4.8574635363,26769168.56489016
24.61,0.0318093633,0.0711278987,False,False,1756987560000,5.5976583337,18415625.433902685
24.15,0.039314701,0.0879103439,False,False,1756981140000,14.4720101717,11431832.95313172
25.27,0.0234722638,0.0524855773,False,False,1756986780000,7.2912683547,13287553.002113009
25.4,0.022108281,0.0494356193,False,False,1756991460000,11.3883812343,6186175.443618443
25.71,0.0191670368,0.0428587972,False,False,1756993020000,12.3315873357,3372856.285976666
27.08,0.0101989386,0.02280552,False,False,1756953720000,10.228172674,2359526.974172319
26.69,0.0122054832,0.0272922901,False,False,1757014920000,9.4099455682,8840174.590085724
23.37,0.056306039,0.1259041307,False,False,1756983780000,15.7961265027,9631276.595120385
22.94,0.0686364759,0.1534758258,False,False,1757012460000,14.351756982,14965134.615219742
24.63,0.0315177333,0.0704757942,False,False,1756974120000,1.9290301182,17186260.087736256
22.36,0.0896509666,0.2004656557,False,False,1756964700000,9.3251943408,20156532.63320892
24.1,0.040230458,0.0899580388,False,False,1756472400000,13.0447109063,41189801.16130256
22.5,0.0840533402,0.1879489824,False,False,1756499340000,15.607413964,51636500.57533371
26.7,0.0121494041,0.0271668934,False,False,1756505520000,11.5380780606,63395638.30432417
25.68,0.0194336768,0.0434550225,False,False,1756489800000,13.2030465263,6039668.355371365
24.0,0.0421264611,0.0941976306,False,False,1756429740000,4.7861594093,73486448.75388314
24.89,0.0279611466,0.0625230245,False,False,1756496340000,17.9713779548,72616830.8602911
23.1,0.063760979,0.1425738833,False,False,1756496040000,26.8299726634,70672169.34247361
29.2,0.0038419789,0.008590926,False,True,1756492980000,3.2718396653,6804676.662172554
26.61,0.0126635356,0.0283165265,False,False,1756480560000,15.7211188725,19333168.89008239
22.3,0.0921626549,0.2060819612,False,False,1756481220000,21.1161543779,17230206.765855957
27.5,0.008405334,0.0187948982,False,False,1756477860000,18.2653387131,69229293.27870922
22.81,0.0728710415,0.1629446024,False,False,1756463160000,22.0342712447,66932459.40590183
24.39,0.035200998,0.0787118244,False,False,1756511160000,15.0043063107,49496702.967577174
21.65,0.1243240006,0.2779969165,False,False,1756504680000,20.5180219594,25264416.15925168
24.14,0.0394961694,0.0883161196,False,False,1756435800000,7.0064753585,6311744.574623729
23.56,0.0515887466,0.1153559443,False,False,1756438020000,11.6714164312,16482077.137933256
24.1,0.040230458,0.0899580388,False,False,1756446960000,13.5179830044,4520000.982254735
24.48,0.0337718597,0.0755161741,False,False,1756435440000,7.3135095631,15439102.779180149
24.84,0.0286124454,0.0639793729,False,False,1756489740000,12.4268471746,10296314.524596866
29.01,0.0041932908,0.0093764832,False,False,1756443600000,7.1934844814,675632.375830945
25.9,0.0175612318,0.0392681082,False,False,1756486680000,8.8090730067,9735689.80478729
26.79,0.0116561459,0.0260639347,False,False,1756438500000,6.7890556701,1394663.273266334
20.88,0.1772372393,0.3963145151,True,False,1756560180000,17.3001955964,3108484.072793349
26.7,0.0121494041,0.0271668934,False,False,1756570440000,5.7899583679,44769330.88398757
26.0,0.0167708462,0.0375007522,False,False,1756544040000,17.873869265,26233309.44334377
21.4,0.1394938229,0.3119176705,False,False,1756532460000,10.2690653474,35185636.12042894
22.04,0.1038855101,0.2322950625,False,False,1756556160000,12.3489252402,18229337.80365775
24.46,0.0340843469,0.0762149166,False,False,1756546320000,16.089313287,57269632.679837584
26.81,0.0115492818,0.0258249791,False,False,1756575240000,21.4977991809,1067900.430651445
27.09,0.0101520787,0.0227007381,False,False,1756585140000,12.4291135587,1322061.048349201
26.43,0.0137579896,0.0307638,False,False,1756554240000,9.6450195633,1549630.255699995
24.65,0.031228777,0.0698296682,False,False,1756597140000,5.0325230566,8800700.544203926
20.88,0.1772372393,0.3963145151,True,False,1756560180000,17.3001955964,3108484.072793349
24.7,0.0305179233,0.0682401509,False,False,1756605180000,6.3714188723,40098761.859626316
22.4,0.0880146521,0.1968067451,False,False,1756649220000,9.7624255637,70671705.00564492
29.1,0.0040230458,0.0089958039,False,False,1756611120000,23.1330376355,55689195.60013041
24.5,0.0334622374,0.0748238376,False,False,1756649640000,17.7820273164,51262746.42378909
25.2,0.0242412481,0.0542050786,False,False,1756609800000,14.1067854646,56594114.25270422
22.44,0.0864082036,0.1932146172,False,False,1756631820000,8.852505864,72798705.17385356
23.95,0.0431077124,0.0963917753,False,False,1756645080000,12.6524067952,35824867.68430086
25.84,0.0180532326,0.0403682552,False,False,1756667100000,17.2698847001,35106498.96687724
25.47,0.021406959,0.0478674154,False,False,1756604340000,6.1846577514,21869888.54239512
23.95,0.0431077124,0.0963917753,False,False,1756610880000,6.0692502375,14889540.462822184
21.98,0.1067959975,0.2388031102,False,False,1756616880000,14.3971433667,13761731.126683956
27.48,0.0084831076,0.0189688053,False,False,1756654320000,5.3080422979,5576584.977311521
23.81,0.0459785188,0.1028110936,False,False,1756655580000,6.5862278258,5212604.174292303
27.5,0.008405334,0.0187948982,False,False,1756660560000,12.9108556259,519047.926267057
22.75,0.0749126183,0.1675097069,False,False,1756679040000,21.6891159402,8969355.851420883
26.97,0.0107288945,0.0239905375,False,False,1756648260000,8.174774188,272817.252301409
26.98,0.0106795998,0.023880311,False,False,1756604280000,10.8120635234,1800496.997576517
25.96,0.0170826395,0.0381979432,False,False,1756640820000,7.7858584139,2979081.257012721
28.24,0.0059779871,0.0133671856,False,False,1756623720000,14.2705430632,1056688.653726638
23.83,0.0455569852,0.1018685158,False,False,1756672200000,4.9960587806,18136287.060850102
24.44,0.0343997255,0.0769201245,False,False,1756646760000,7.0110223011,14029639.773674926
27.6,0.0080270317,0.0179489885,False,False,1757807280000,6.915721769,52848882.613871366
24.79,0.0292789148,0.0654696439,False,False,1757788920000,3.6939452072,21275326.094676703
25.3,0.0231502122,0.0517654482,False,False,1757731500000,9.0532131121,3935342.496962013
24.4,0.0350392641,0.0783501764,False,False,1757729220000,16.6806349161,36811369.10144535
25.8,0.0183888672,0.0411187571,False,True,1757796060000,5.2641041259,37818225.64253011
26.4,0.0139493823,0.0311917671,False,False,1757771340000,11.8394863844,43878483.9306585
25.55,0.0206326484,0.0461360043,False,False,1757738940000,26.9661852761,63776774.09348778
26.0,0.0167708462,0.0375007522,False,False,1757791200000,7.3412939017,49113179.73104646
27.16,0.009830033,0.0219806221,False,True,1757776920000,7.2177675536,910572.374955148
26.16,0.0155795524,0.0348369383,False,False,1757766480000,9.1189294263,25461067.24178001
21.79,0.1165614595,0.2606393469,False,False,1757745540000,25.6820166076,74009711.39070041
28.8,0.0046190746,0.0103285648,False,False,1757739960000,6.3053980184,20574722.049516648
25.16,0.0246919266,0.0552128263,False,False,1757805840000,8.2700836974,10137357.09377989
28.09,0.0064055286,0.0143231974,False,False,1757762100000,12.4365876464,340164.193804164
26.36,0.0142087207,0.0317716653,False,False,1757742180000,8.2568930026,5847731.685158427
28.53,0.0052306418,0.0116960705,False,False,1757776980000,5.2748871426,65697.624986005
24.51,0.0333084924,0.0744800533,False,False,1757793840000,11.6217724504,17016473.02775339
25.82,0.0182202771,0.0407417781,False,False,1757787060000,6.8901594741,5865319.831935392
26.57,0.0128989683,0.02884297,False,False,1757782020000,7.5199710523,3050846.272410186
25.23,0.0239086457,0.0534613571,False,False,1757786880000,4.7543476889,12579921.387572683
26.6,0.0127219879,0.0284472297,False,False,1757748120000,3.5435616463,7407925.599971241
20.02,0.263363131,0.5888978636,False,False,1757659620000,21.0838603012,69324926.73898369
24.03,0.0415484643,0.0929051906,False,False,1757665500000,9.9448796174,51137943.95194799
27.5,0.008405334,0.0187948982,False,True,1757660880000,6.3225672806,31349125.29172477
20.71,0.191670368,0.428587972,False,False,1757720580000,11.8882214026,16448053.9298015
27.7,0.0076657557,0.0171411509,False,False,1757658420000,5.7614698879,34942385.76514901
